"@timestamp","agent.name","host.ip","winlog.event_id"
"May 24, 2025 @ 12:54:55.803","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:55.801","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:55.799","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:55.673","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:55.665","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:55.623","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:55.616","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:55.616","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:54.332","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:54.330","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:54.309","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:54.309","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:54.309","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:54.308","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:54.301","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:54.299","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:54.209","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:54.196","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.523","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.519","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.517","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.470","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.470","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.463","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.462","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.450","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.450","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.438","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.437","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.432","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.432","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.432","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.432","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.432","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.431","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.411","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.411","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.411","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.407","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.407","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.406","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.331","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.328","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.317","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.291","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.289","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.289","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.287","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.285","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.278","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.278","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.276","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.273","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.248","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.235","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.235","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.164","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.164","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.163","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.162","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.159","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:53.159","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:52.984","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:52.984","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:52.982","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:52.942","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:52.939","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:52.939","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:46.150","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:46.150","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:46.148","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:46.148","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:46.148","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:46.148","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:45.774","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:45.774","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:45.774","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:45.471","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:45.336","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:45.333","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:45.332","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:45.331","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:45.325","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:45.324","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:45.303","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:43.163","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.957","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.925","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.852","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.839","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.376","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.376","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.371","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.371","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.300","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.292","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.221","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:42.193","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:41.953","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:41.000","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:54:22.508","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7031
"May 24, 2025 @ 12:54:22.454","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:22.247","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:22.202","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:22.202","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:22.202","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:17.745","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:17.670","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:17.667","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:17.667","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:17.634","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:17.627","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:17.538","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:17.538","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:17.470","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:16.670","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:16.651","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:14.042","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:14.042","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:14.037","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:14.018","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:13.391","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:13.360","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:13.256","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:13.221","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:12.859","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20","-"
"May 24, 2025 @ 12:54:12.359","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:53:58.404","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7045
"May 24, 2025 @ 12:53:43.533","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:52:45.063","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4103
"May 24, 2025 @ 12:52:45.062","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",800
"May 24, 2025 @ 12:52:45.049","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4103
"May 24, 2025 @ 12:52:45.046","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",800
"May 24, 2025 @ 12:52:23.406","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4097
"May 24, 2025 @ 12:52:15.614","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",400
"May 24, 2025 @ 12:52:15.552","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:52:15.551","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:52:15.549","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:52:15.540","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:52:15.540","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:52:15.529","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:44:32.623","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:42:13.377","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:40:47.432","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:39:29.395","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:36:34.561","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:35:58.948","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:35:29.906","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:34:28.442","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:34:27.269","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:34:27.169","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4624
"May 24, 2025 @ 12:34:27.169","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4672
"May 24, 2025 @ 12:34:27.086","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:34:26.975","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4624
"May 24, 2025 @ 12:34:26.975","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4672
"May 24, 2025 @ 12:33:00.286","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:32:58.934","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:32:58.703","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",8224
"May 24, 2025 @ 12:32:31.925","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",403
"May 24, 2025 @ 12:32:23.520","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",403
"May 24, 2025 @ 12:31:20.017","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",16
"May 24, 2025 @ 12:31:13.270","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:31:13.244","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:31:12.989","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4672
"May 24, 2025 @ 12:31:12.988","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4624
"May 24, 2025 @ 12:30:50.228","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",403
"May 24, 2025 @ 12:30:49.051","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",403
"May 24, 2025 @ 12:30:38.195","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:29:58.800","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4799
"May 24, 2025 @ 12:29:58.799","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4799
"May 24, 2025 @ 12:29:58.795","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4799
"May 24, 2025 @ 12:29:58.794","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4799
"May 24, 2025 @ 12:29:58.786","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4799
"May 24, 2025 @ 12:29:58.785","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4799
"May 24, 2025 @ 12:29:58.632","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:29:58.447","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4624
"May 24, 2025 @ 12:29:58.447","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4672
"May 24, 2025 @ 12:29:58.441","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4799
"May 24, 2025 @ 12:29:58.439","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4799
"May 24, 2025 @ 12:29:58.056","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:29:57.290","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4624
"May 24, 2025 @ 12:29:57.290","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",4672
"May 24, 2025 @ 12:29:26.601","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:29:23.293","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",403
"May 24, 2025 @ 12:29:20.875","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",400
"May 24, 2025 @ 12:29:20.238","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:20.206","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:20.205","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:20.094","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:20.093","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:20.046","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:08.842","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",7036
"May 24, 2025 @ 12:29:05.113","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",400
"May 24, 2025 @ 12:29:05.113","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",400
"May 24, 2025 @ 12:29:04.251","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:04.251","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:04.247","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:04.244","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:04.244","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:04.244","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:04.175","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:04.175","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:04.156","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:04.155","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:04.102","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
"May 24, 2025 @ 12:29:04.102","EC2AMAZ-63D1PC7","fe80::7a8a:e51:657a:e6a0, 172.31.42.20",600
